ID,"Party Name","Party Address",Route,"Order Date",Type
2491,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-04-17,Complete
2490,"URVI IMPEX",DHARAM,SONAL,2025-04-16,Complete
2489,"RISHIKA CREATION","200 JAGANNATH ",BHATAR,2025-04-16,Complete
2488,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-04-16,Complete
2487,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2025-04-16,Complete
2486,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2025-04-16,Complete
2485,"NANA MASTER","NANA BHAI",LIMBAYAT,2025-04-16,Complete
2484,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2025-04-16,Complete
2483,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2025-04-16,Complete
2482,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2025-04-16,Complete
2481,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-04-16,Complete
2480,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-04-16,Complete
2479,"K T C","KTC ANJANAFARM",LIMBAYAT,2025-04-16,Complete
2478,"MAYURI LACE(SAKTI)","80 SAKTINAGAR",SONAL,2025-04-16,Complete
2477,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-04-16,Complete
2476,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-04-16,Complete
2475,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-04-16,Complete
2474,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2025-04-16,Complete
2473,"DIMPAL LACE","171  DIVYANAND",SONAL,2025-04-16,Complete
2472,"AASHAPURI LACE","38 LALWALA",SONAL,2025-04-15,Complete
2471,"KHODAL ENTERPRISE","2 AMBICA",SONAL,2025-04-15,Complete
2470,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-04-15,Complete
2469,"NEHA CREATION","91-92 SONAL",SONAL,2025-04-15,Complete
2468,"SAI LACE","92 sonal 1st flor",SONAL,2025-04-15,Complete
2467,"URVI IMPEX",DHARAM,SONAL,2025-04-15,Complete
2466,"AKSHAY NARROW (KHATODRA)","4/11 1 ST FLOOR  KHATODRA",LIMBAYAT,2025-04-15,Complete
2465,"AKSHAY NARROW (KASI)","414 KASI NAGAR GATE NO 1",SONAL,2025-04-15,Complete
2464,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2025-04-15,Complete
2463,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-04-15,Complete
2462,"YASI IMPEX","61 SONAL",SONAL,2025-04-15,Complete
2461,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-04-15,Complete
2460,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-04-15,Complete
2459,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2025-04-15,Complete
2458,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2025-04-15,Complete
2457,"SAI LACE","92 sonal 1st flor",SONAL,2025-04-15,Complete
2456,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-04-15,Complete
2455,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2025-04-15,Complete
2454,"KHODAL ENTERPRISE","2 AMBICA",SONAL,2025-04-14,Complete
2453,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2025-04-14,Complete
